,Iteraties (0 indexed),Statistiek,Score (n_runs=12)
50422,20422,max,6792.2808988764045
50423,20423,max,6792.2808988764045
50424,20424,max,6792.2808988764045
50425,20425,max,6792.2808988764045
50426,20426,max,6792.2808988764045
50427,20427,max,6792.2808988764045
50428,20428,max,6792.2808988764045
50429,20429,max,6792.2808988764045
50430,20430,max,6792.2808988764045
50431,20431,max,6792.2808988764045
50432,20432,max,6792.2808988764045
50433,20433,max,6792.2808988764045
50434,20434,max,6792.2808988764045
50435,20435,max,6792.2808988764045
50436,20436,max,6792.2808988764045
50437,20437,max,6792.2808988764045
50438,20438,max,6792.2808988764045
50439,20439,max,6792.2808988764045
50440,20440,max,6792.2808988764045
50441,20441,max,6792.2808988764045
50442,20442,max,6792.2808988764045
50443,20443,max,6792.2808988764045
50444,20444,max,6792.2808988764045
50445,20445,max,6792.2808988764045
50446,20446,max,6792.2808988764045
50447,20447,max,6792.2808988764045
50448,20448,max,6792.2808988764045
50449,20449,max,6792.2808988764045
50450,20450,max,6792.2808988764045
50451,20451,max,6792.2808988764045
50452,20452,max,6792.2808988764045
50453,20453,max,6792.2808988764045
50454,20454,max,6792.2808988764045
50455,20455,max,6792.2808988764045
50456,20456,max,6792.2808988764045
50457,20457,max,6792.2808988764045
50458,20458,max,6792.2808988764045
50459,20459,max,6792.2808988764045
50460,20460,max,6792.2808988764045
50461,20461,max,6792.2808988764045
50462,20462,max,6792.2808988764045
50463,20463,max,6792.2808988764045
50464,20464,max,6792.2808988764045
50465,20465,max,6792.2808988764045
50466,20466,max,6792.2808988764045
50467,20467,max,6792.2808988764045
50468,20468,max,6792.2808988764045
50469,20469,max,6792.2808988764045
50470,20470,max,6792.2808988764045
50471,20471,max,6792.2808988764045
50472,20472,max,6792.2808988764045
50473,20473,max,6792.2808988764045
50474,20474,max,6792.2808988764045
50475,20475,max,6792.2808988764045
50476,20476,max,6792.2808988764045
50477,20477,max,6792.2808988764045
50478,20478,max,6792.2808988764045
50479,20479,max,6792.2808988764045
50480,20480,max,6792.2808988764045
50481,20481,max,6792.2808988764045
50482,20482,max,6792.2808988764045
50483,20483,max,6792.2808988764045
50484,20484,max,6792.2808988764045
50485,20485,max,6792.2808988764045
50486,20486,max,6792.2808988764045
50487,20487,max,6792.2808988764045
50488,20488,max,6792.2808988764045
50489,20489,max,6792.2808988764045
50490,20490,max,6792.2808988764045
50491,20491,max,6792.2808988764045
50492,20492,max,6792.2808988764045
50493,20493,max,6792.2808988764045
50494,20494,max,6792.2808988764045
50495,20495,max,6792.2808988764045
50496,20496,max,6792.2808988764045
50497,20497,max,6792.2808988764045
50498,20498,max,6792.2808988764045
50499,20499,max,6792.2808988764045
50500,20500,max,6792.2808988764045
50501,20501,max,6792.2808988764045
50502,20502,max,6792.2808988764045
50503,20503,max,6792.2808988764045
50504,20504,max,6792.2808988764045
50505,20505,max,6792.2808988764045
50506,20506,max,6792.2808988764045
50507,20507,max,6792.2808988764045
50508,20508,max,6792.2808988764045
50509,20509,max,6792.2808988764045
50510,20510,max,6792.2808988764045
50511,20511,max,6792.2808988764045
50512,20512,max,6792.2808988764045
50513,20513,max,6792.2808988764045
50514,20514,max,6792.2808988764045
50515,20515,max,6792.2808988764045
50516,20516,max,6792.2808988764045
50517,20517,max,6792.2808988764045
50518,20518,max,6792.2808988764045
50519,20519,max,6792.2808988764045
50520,20520,max,6792.2808988764045
50521,20521,max,6792.2808988764045
50522,20522,max,6792.2808988764045
50523,20523,max,6792.2808988764045
50524,20524,max,6792.2808988764045
50525,20525,max,6792.2808988764045
50526,20526,max,6792.2808988764045
50527,20527,max,6792.2808988764045
50528,20528,max,6792.2808988764045
50529,20529,max,6792.2808988764045
50530,20530,max,6792.2808988764045
50531,20531,max,6792.2808988764045
50532,20532,max,6792.2808988764045
50533,20533,max,6792.2808988764045
50534,20534,max,6792.2808988764045
50535,20535,max,6792.2808988764045
50536,20536,max,6792.2808988764045
50537,20537,max,6792.2808988764045
50538,20538,max,6792.2808988764045
50539,20539,max,6792.2808988764045
50540,20540,max,6792.2808988764045
50541,20541,max,6792.2808988764045
50542,20542,max,6792.2808988764045
50543,20543,max,6792.2808988764045
50544,20544,max,6792.2808988764045
50545,20545,max,6792.2808988764045
50546,20546,max,6792.2808988764045
50547,20547,max,6792.2808988764045
50548,20548,max,6792.2808988764045
50549,20549,max,6792.2808988764045
50550,20550,max,6792.2808988764045
50551,20551,max,6792.2808988764045
50552,20552,max,6792.2808988764045
50553,20553,max,6792.2808988764045
50554,20554,max,6792.2808988764045
50555,20555,max,6792.2808988764045
50556,20556,max,6792.2808988764045
50557,20557,max,6792.2808988764045
50558,20558,max,6792.2808988764045
50559,20559,max,6792.2808988764045
50560,20560,max,6792.2808988764045
50561,20561,max,6792.2808988764045
50562,20562,max,6792.2808988764045
50563,20563,max,6792.2808988764045
50564,20564,max,6792.2808988764045
50565,20565,max,6792.2808988764045
50566,20566,max,6792.2808988764045
50567,20567,max,6792.2808988764045
50568,20568,max,6792.2808988764045
50569,20569,max,6792.2808988764045
50570,20570,max,6792.2808988764045
50571,20571,max,6792.2808988764045
50572,20572,max,6792.2808988764045
50573,20573,max,6792.2808988764045
50574,20574,max,6792.2808988764045
50575,20575,max,6792.2808988764045
50576,20576,max,6792.2808988764045
50577,20577,max,6792.2808988764045
50578,20578,max,6792.2808988764045
50579,20579,max,6792.2808988764045
50580,20580,max,6792.2808988764045
50581,20581,max,6792.2808988764045
50582,20582,max,6792.2808988764045
50583,20583,max,6792.2808988764045
50584,20584,max,6792.2808988764045
50585,20585,max,6792.2808988764045
50586,20586,max,6792.2808988764045
50587,20587,max,6792.2808988764045
50588,20588,max,6792.2808988764045
50589,20589,max,6792.2808988764045
50590,20590,max,6792.2808988764045
50591,20591,max,6792.2808988764045
50592,20592,max,6792.2808988764045
50593,20593,max,6792.2808988764045
50594,20594,max,6792.2808988764045
50595,20595,max,6792.2808988764045
50596,20596,max,6792.2808988764045
50597,20597,max,6792.2808988764045
50598,20598,max,6792.2808988764045
50599,20599,max,6792.2808988764045
50600,20600,max,6792.2808988764045
50601,20601,max,6792.2808988764045
50602,20602,max,6792.2808988764045
50603,20603,max,6792.2808988764045
50604,20604,max,6792.2808988764045
50605,20605,max,6792.2808988764045
50606,20606,max,6792.2808988764045
50607,20607,max,6792.2808988764045
50608,20608,max,6792.2808988764045
50609,20609,max,6792.2808988764045
50610,20610,max,6792.2808988764045
50611,20611,max,6792.2808988764045
50612,20612,max,6792.2808988764045
50613,20613,max,6792.2808988764045
50614,20614,max,6792.2808988764045
50615,20615,max,6792.2808988764045
50616,20616,max,6792.2808988764045
50617,20617,max,6792.2808988764045
50618,20618,max,6792.2808988764045
50619,20619,max,6792.2808988764045
50620,20620,max,6792.2808988764045
50621,20621,max,6792.2808988764045
50622,20622,max,6792.2808988764045
50623,20623,max,6792.2808988764045
50624,20624,max,6792.2808988764045
50625,20625,max,6792.2808988764045
50626,20626,max,6792.2808988764045
50627,20627,max,6792.2808988764045
50628,20628,max,6792.2808988764045
50629,20629,max,6792.2808988764045
50630,20630,max,6792.2808988764045
50631,20631,max,6792.2808988764045
50632,20632,max,6792.2808988764045
50633,20633,max,6792.2808988764045
50634,20634,max,6792.2808988764045
50635,20635,max,6792.2808988764045
50636,20636,max,6792.2808988764045
50637,20637,max,6792.2808988764045
50638,20638,max,6792.2808988764045
50639,20639,max,6792.2808988764045
50640,20640,max,6792.2808988764045
50641,20641,max,6792.2808988764045
50642,20642,max,6792.2808988764045
50643,20643,max,6792.2808988764045
50644,20644,max,6792.2808988764045
50645,20645,max,6792.2808988764045
50646,20646,max,6792.2808988764045
50647,20647,max,6792.2808988764045
50648,20648,max,6792.2808988764045
50649,20649,max,6792.2808988764045
50650,20650,max,6792.2808988764045
50651,20651,max,6792.2808988764045
50652,20652,max,6792.2808988764045
50653,20653,max,6792.2808988764045
50654,20654,max,6792.2808988764045
50655,20655,max,6792.2808988764045
50656,20656,max,6792.2808988764045
50657,20657,max,6792.2808988764045
50658,20658,max,6792.2808988764045
50659,20659,max,6792.2808988764045
50660,20660,max,6792.2808988764045
50661,20661,max,6792.2808988764045
50662,20662,max,6792.2808988764045
50663,20663,max,6792.2808988764045
50664,20664,max,6792.2808988764045
50665,20665,max,6792.2808988764045
50666,20666,max,6792.2808988764045
50667,20667,max,6792.2808988764045
50668,20668,max,6792.2808988764045
50669,20669,max,6792.2808988764045
50670,20670,max,6792.2808988764045
50671,20671,max,6792.2808988764045
50672,20672,max,6792.2808988764045
50673,20673,max,6792.2808988764045
50674,20674,max,6792.2808988764045
50675,20675,max,6792.2808988764045
50676,20676,max,6792.2808988764045
50677,20677,max,6792.2808988764045
50678,20678,max,6792.2808988764045
50679,20679,max,6792.2808988764045
50680,20680,max,6792.2808988764045
50681,20681,max,6792.2808988764045
50682,20682,max,6792.2808988764045
50683,20683,max,6792.2808988764045
50684,20684,max,6792.2808988764045
50685,20685,max,6792.2808988764045
50686,20686,max,6792.2808988764045
50687,20687,max,6792.2808988764045
50688,20688,max,6792.2808988764045
50689,20689,max,6792.2808988764045
50690,20690,max,6792.2808988764045
50691,20691,max,6792.2808988764045
50692,20692,max,6792.2808988764045
50693,20693,max,6792.2808988764045
50694,20694,max,6792.2808988764045
50695,20695,max,6792.2808988764045
50696,20696,max,6792.2808988764045
50697,20697,max,6792.2808988764045
50698,20698,max,6792.2808988764045
50699,20699,max,6792.2808988764045
50700,20700,max,6792.2808988764045
50701,20701,max,6792.2808988764045
50702,20702,max,6792.2808988764045
50703,20703,max,6792.2808988764045
50704,20704,max,6792.2808988764045
50705,20705,max,6792.2808988764045
50706,20706,max,6792.2808988764045
50707,20707,max,6792.2808988764045
50708,20708,max,6792.2808988764045
50709,20709,max,6792.2808988764045
50710,20710,max,6792.2808988764045
50711,20711,max,6792.2808988764045
50712,20712,max,6792.2808988764045
50713,20713,max,6792.2808988764045
50714,20714,max,6792.2808988764045
50715,20715,max,6792.2808988764045
50716,20716,max,6792.2808988764045
50717,20717,max,6792.2808988764045
50718,20718,max,6792.2808988764045
50719,20719,max,6792.2808988764045
50720,20720,max,6792.2808988764045
50721,20721,max,6792.2808988764045
50722,20722,max,6792.2808988764045
50723,20723,max,6792.2808988764045
50724,20724,max,6792.2808988764045
50725,20725,max,6792.2808988764045
50726,20726,max,6792.2808988764045
50727,20727,max,6792.2808988764045
50728,20728,max,6792.2808988764045
50729,20729,max,6792.2808988764045
50730,20730,max,6792.2808988764045
50731,20731,max,6792.2808988764045
50732,20732,max,6792.2808988764045
50733,20733,max,6792.2808988764045
50734,20734,max,6792.2808988764045
50735,20735,max,6792.2808988764045
50736,20736,max,6792.2808988764045
50737,20737,max,6792.2808988764045
50738,20738,max,6792.2808988764045
50739,20739,max,6792.2808988764045
50740,20740,max,6792.2808988764045
50741,20741,max,6792.2808988764045
50742,20742,max,6792.2808988764045
50743,20743,max,6792.2808988764045
50744,20744,max,6792.2808988764045
50745,20745,max,6792.2808988764045
50746,20746,max,6792.2808988764045
50747,20747,max,6792.2808988764045
50748,20748,max,6792.2808988764045
50749,20749,max,6792.2808988764045
50750,20750,max,6792.2808988764045
50751,20751,max,6792.2808988764045
50752,20752,max,6792.2808988764045
50753,20753,max,6792.2808988764045
50754,20754,max,6792.2808988764045
50755,20755,max,6792.2808988764045
50756,20756,max,6792.2808988764045
50757,20757,max,6792.2808988764045
50758,20758,max,6792.2808988764045
50759,20759,max,6792.2808988764045
50760,20760,max,6792.2808988764045
50761,20761,max,6792.2808988764045
50762,20762,max,6792.2808988764045
50763,20763,max,6792.2808988764045
50764,20764,max,6792.2808988764045
50765,20765,max,6792.2808988764045
50766,20766,max,6792.2808988764045
50767,20767,max,6792.2808988764045
50768,20768,max,6792.2808988764045
50769,20769,max,6792.2808988764045
50770,20770,max,6792.2808988764045
50771,20771,max,6792.2808988764045
50772,20772,max,6792.2808988764045
50773,20773,max,6792.2808988764045
50774,20774,max,6792.2808988764045
50775,20775,max,6792.2808988764045
50776,20776,max,6792.2808988764045
50777,20777,max,6792.2808988764045
50778,20778,max,6792.2808988764045
50779,20779,max,6792.2808988764045
50780,20780,max,6792.2808988764045
50781,20781,max,6792.2808988764045
50782,20782,max,6792.2808988764045
50783,20783,max,6792.2808988764045
50784,20784,max,6792.2808988764045
50785,20785,max,6792.2808988764045
50786,20786,max,6792.2808988764045
50787,20787,max,6792.2808988764045
50788,20788,max,6792.2808988764045
50789,20789,max,6792.2808988764045
50790,20790,max,6792.2808988764045
50791,20791,max,6792.2808988764045
50792,20792,max,6792.2808988764045
50793,20793,max,6792.2808988764045
50794,20794,max,6792.2808988764045
50795,20795,max,6792.2808988764045
50796,20796,max,6792.2808988764045
50797,20797,max,6792.2808988764045
50798,20798,max,6792.2808988764045
50799,20799,max,6792.2808988764045
50800,20800,max,6792.2808988764045
50801,20801,max,6792.2808988764045
50802,20802,max,6792.2808988764045
50803,20803,max,6792.2808988764045
50804,20804,max,6792.2808988764045
50805,20805,max,6792.2808988764045
50806,20806,max,6792.2808988764045
50807,20807,max,6792.2808988764045
50808,20808,max,6792.2808988764045
50809,20809,max,6792.2808988764045
50810,20810,max,6792.2808988764045
50811,20811,max,6792.2808988764045
50812,20812,max,6792.2808988764045
50813,20813,max,6792.2808988764045
50814,20814,max,6792.2808988764045
50815,20815,max,6792.2808988764045
50816,20816,max,6792.2808988764045
50817,20817,max,6792.2808988764045
50818,20818,max,6792.2808988764045
50819,20819,max,6792.2808988764045
50820,20820,max,6792.2808988764045
50821,20821,max,6792.2808988764045
50822,20822,max,6792.2808988764045
50823,20823,max,6792.2808988764045
50824,20824,max,6792.2808988764045
50825,20825,max,6792.2808988764045
50826,20826,max,6792.2808988764045
50827,20827,max,6792.2808988764045
50828,20828,max,6792.2808988764045
50829,20829,max,6792.2808988764045
50830,20830,max,6792.2808988764045
50831,20831,max,6792.2808988764045
50832,20832,max,6792.2808988764045
50833,20833,max,6792.2808988764045
50834,20834,max,6792.2808988764045
50835,20835,max,6792.2808988764045
50836,20836,max,6792.2808988764045
50837,20837,max,6792.2808988764045
50838,20838,max,6792.2808988764045
50839,20839,max,6792.2808988764045
50840,20840,max,6792.2808988764045
50841,20841,max,6792.2808988764045
50842,20842,max,6792.2808988764045
50843,20843,max,6792.2808988764045
50844,20844,max,6792.2808988764045
50845,20845,max,6792.2808988764045
50846,20846,max,6792.2808988764045
50847,20847,max,6792.2808988764045
50848,20848,max,6792.2808988764045
50849,20849,max,6792.2808988764045
50850,20850,max,6792.2808988764045
50851,20851,max,6792.2808988764045
50852,20852,max,6792.2808988764045
50853,20853,max,6792.2808988764045
50854,20854,max,6792.2808988764045
50855,20855,max,6792.2808988764045
50856,20856,max,6792.2808988764045
50857,20857,max,6792.2808988764045
50858,20858,max,6792.2808988764045
50859,20859,max,6792.2808988764045
50860,20860,max,6792.2808988764045
50861,20861,max,6792.2808988764045
50862,20862,max,6792.2808988764045
50863,20863,max,6792.2808988764045
50864,20864,max,6792.2808988764045
50865,20865,max,6792.2808988764045
50866,20866,max,6792.2808988764045
50867,20867,max,6792.2808988764045
50868,20868,max,6792.2808988764045
50869,20869,max,6792.2808988764045
50870,20870,max,6792.2808988764045
50871,20871,max,6792.2808988764045
50872,20872,max,6792.2808988764045
50873,20873,max,6792.2808988764045
50874,20874,max,6792.2808988764045
50875,20875,max,6792.2808988764045
50876,20876,max,6792.2808988764045
50877,20877,max,6792.2808988764045
50878,20878,max,6792.2808988764045
50879,20879,max,6792.2808988764045
50880,20880,max,6792.2808988764045
50881,20881,max,6792.2808988764045
50882,20882,max,6792.2808988764045
50883,20883,max,6792.2808988764045
50884,20884,max,6792.2808988764045
50885,20885,max,6792.2808988764045
50886,20886,max,6792.2808988764045
50887,20887,max,6792.2808988764045
50888,20888,max,6792.2808988764045
50889,20889,max,6792.2808988764045
50890,20890,max,6792.2808988764045
50891,20891,max,6792.2808988764045
50892,20892,max,6792.2808988764045
50893,20893,max,6792.2808988764045
50894,20894,max,6792.2808988764045
50895,20895,max,6792.2808988764045
50896,20896,max,6792.2808988764045
50897,20897,max,6792.2808988764045
50898,20898,max,6792.2808988764045
50899,20899,max,6792.2808988764045
50900,20900,max,6792.2808988764045
50901,20901,max,6792.2808988764045
50902,20902,max,6792.2808988764045
50903,20903,max,6792.2808988764045
50904,20904,max,6792.2808988764045
50905,20905,max,6792.2808988764045
50906,20906,max,6792.2808988764045
50907,20907,max,6792.2808988764045
50908,20908,max,6792.2808988764045
50909,20909,max,6792.2808988764045
50910,20910,max,6792.2808988764045
50911,20911,max,6792.2808988764045
50912,20912,max,6792.2808988764045
50913,20913,max,6792.2808988764045
50914,20914,max,6792.2808988764045
50915,20915,max,6792.2808988764045
50916,20916,max,6792.2808988764045
50917,20917,max,6792.2808988764045
50918,20918,max,6792.2808988764045
50919,20919,max,6792.2808988764045
50920,20920,max,6792.2808988764045
50921,20921,max,6792.2808988764045
50922,20922,max,6792.2808988764045
50923,20923,max,6792.2808988764045
50924,20924,max,6792.2808988764045
50925,20925,max,6792.2808988764045
50926,20926,max,6792.2808988764045
50927,20927,max,6792.2808988764045
50928,20928,max,6792.2808988764045
50929,20929,max,6792.2808988764045
50930,20930,max,6792.2808988764045
50931,20931,max,6792.2808988764045
50932,20932,max,6792.2808988764045
50933,20933,max,6792.2808988764045
50934,20934,max,6792.2808988764045
50935,20935,max,6792.2808988764045
50936,20936,max,6792.2808988764045
50937,20937,max,6792.2808988764045
50938,20938,max,6792.2808988764045
50939,20939,max,6792.2808988764045
50940,20940,max,6792.2808988764045
50941,20941,max,6792.2808988764045
50942,20942,max,6792.2808988764045
50943,20943,max,6792.2808988764045
50944,20944,max,6792.2808988764045
50945,20945,max,6792.2808988764045
50946,20946,max,6792.2808988764045
50947,20947,max,6792.2808988764045
50948,20948,max,6792.2808988764045
50949,20949,max,6792.2808988764045
50950,20950,max,6792.2808988764045
50951,20951,max,6792.2808988764045
50952,20952,max,6792.2808988764045
50953,20953,max,6792.2808988764045
50954,20954,max,6792.2808988764045
50955,20955,max,6792.2808988764045
50956,20956,max,6792.2808988764045
50957,20957,max,6792.2808988764045
50958,20958,max,6792.2808988764045
50959,20959,max,6792.2808988764045
50960,20960,max,6792.2808988764045
50961,20961,max,6792.2808988764045
50962,20962,max,6792.2808988764045
50963,20963,max,6792.2808988764045
50964,20964,max,6792.2808988764045
50965,20965,max,6792.2808988764045
50966,20966,max,6792.2808988764045
50967,20967,max,6792.2808988764045
50968,20968,max,6792.2808988764045
50969,20969,max,6792.2808988764045
50970,20970,max,6792.2808988764045
50971,20971,max,6792.2808988764045
50972,20972,max,6792.2808988764045
50973,20973,max,6792.2808988764045
50974,20974,max,6792.2808988764045
50975,20975,max,6792.2808988764045
50976,20976,max,6792.2808988764045
50977,20977,max,6792.2808988764045
50978,20978,max,6792.2808988764045
50979,20979,max,6792.2808988764045
50980,20980,max,6792.2808988764045
50981,20981,max,6792.2808988764045
50982,20982,max,6792.2808988764045
50983,20983,max,6792.2808988764045
50984,20984,max,6792.2808988764045
50985,20985,max,6792.2808988764045
50986,20986,max,6792.2808988764045
50987,20987,max,6792.2808988764045
50988,20988,max,6792.2808988764045
50989,20989,max,6792.2808988764045
50990,20990,max,6792.2808988764045
50991,20991,max,6792.2808988764045
50992,20992,max,6792.2808988764045
50993,20993,max,6792.2808988764045
50994,20994,max,6792.2808988764045
50995,20995,max,6792.2808988764045
50996,20996,max,6792.2808988764045
50997,20997,max,6792.2808988764045
50998,20998,max,6792.2808988764045
50999,20999,max,6792.2808988764045
51000,21000,max,6792.2808988764045
51001,21001,max,6792.2808988764045
51002,21002,max,6792.2808988764045
51003,21003,max,6792.2808988764045
51004,21004,max,6792.2808988764045
51005,21005,max,6792.2808988764045
51006,21006,max,6792.2808988764045
51007,21007,max,6792.2808988764045
51008,21008,max,6792.2808988764045
51009,21009,max,6792.2808988764045
51010,21010,max,6792.2808988764045
51011,21011,max,6792.2808988764045
51012,21012,max,6792.2808988764045
51013,21013,max,6792.2808988764045
51014,21014,max,6792.2808988764045
51015,21015,max,6792.2808988764045
51016,21016,max,6792.2808988764045
51017,21017,max,6792.2808988764045
51018,21018,max,6792.2808988764045
51019,21019,max,6792.2808988764045
51020,21020,max,6792.2808988764045
51021,21021,max,6792.2808988764045
51022,21022,max,6792.2808988764045
51023,21023,max,6792.2808988764045
51024,21024,max,6792.2808988764045
51025,21025,max,6792.2808988764045
51026,21026,max,6792.2808988764045
51027,21027,max,6792.2808988764045
51028,21028,max,6792.2808988764045
51029,21029,max,6792.2808988764045
51030,21030,max,6792.2808988764045
51031,21031,max,6792.2808988764045
51032,21032,max,6792.2808988764045
51033,21033,max,6792.2808988764045
51034,21034,max,6792.2808988764045
51035,21035,max,6792.2808988764045
51036,21036,max,6792.2808988764045
51037,21037,max,6792.2808988764045
51038,21038,max,6792.2808988764045
51039,21039,max,6792.2808988764045
51040,21040,max,6792.2808988764045
51041,21041,max,6792.2808988764045
51042,21042,max,6792.2808988764045
51043,21043,max,6792.2808988764045
51044,21044,max,6792.2808988764045
51045,21045,max,6792.2808988764045
51046,21046,max,6792.2808988764045
51047,21047,max,6792.2808988764045
51048,21048,max,6792.2808988764045
51049,21049,max,6792.2808988764045
51050,21050,max,6792.2808988764045
51051,21051,max,6792.2808988764045
51052,21052,max,6792.2808988764045
51053,21053,max,6792.2808988764045
51054,21054,max,6792.2808988764045
51055,21055,max,6792.2808988764045
51056,21056,max,6792.2808988764045
51057,21057,max,6792.2808988764045
51058,21058,max,6792.2808988764045
51059,21059,max,6792.2808988764045
51060,21060,max,6792.2808988764045
51061,21061,max,6792.2808988764045
51062,21062,max,6792.2808988764045
51063,21063,max,6792.2808988764045
51064,21064,max,6792.2808988764045
51065,21065,max,6792.2808988764045
51066,21066,max,6792.2808988764045
51067,21067,max,6792.2808988764045
51068,21068,max,6792.2808988764045
51069,21069,max,6792.2808988764045
51070,21070,max,6792.2808988764045
51071,21071,max,6792.2808988764045
51072,21072,max,6792.2808988764045
51073,21073,max,6792.2808988764045
51074,21074,max,6792.2808988764045
51075,21075,max,6792.2808988764045
51076,21076,max,6792.2808988764045
51077,21077,max,6792.2808988764045
51078,21078,max,6792.2808988764045
51079,21079,max,6792.2808988764045
51080,21080,max,6792.2808988764045
51081,21081,max,6792.2808988764045
51082,21082,max,6792.2808988764045
51083,21083,max,6792.2808988764045
51084,21084,max,6792.2808988764045
51085,21085,max,6792.2808988764045
51086,21086,max,6792.2808988764045
51087,21087,max,6792.2808988764045
51088,21088,max,6792.2808988764045
51089,21089,max,6792.2808988764045
51090,21090,max,6792.2808988764045
51091,21091,max,6792.2808988764045
51092,21092,max,6792.2808988764045
51093,21093,max,6792.2808988764045
51094,21094,max,6792.2808988764045
51095,21095,max,6792.2808988764045
51096,21096,max,6792.2808988764045
51097,21097,max,6792.2808988764045
51098,21098,max,6792.2808988764045
51099,21099,max,6792.2808988764045
51100,21100,max,6792.2808988764045
51101,21101,max,6792.2808988764045
51102,21102,max,6792.2808988764045
51103,21103,max,6792.2808988764045
51104,21104,max,6792.2808988764045
51105,21105,max,6792.2808988764045
51106,21106,max,6792.2808988764045
51107,21107,max,6792.2808988764045
51108,21108,max,6792.2808988764045
51109,21109,max,6792.2808988764045
51110,21110,max,6792.2808988764045
51111,21111,max,6792.2808988764045
51112,21112,max,6792.2808988764045
51113,21113,max,6792.2808988764045
51114,21114,max,6792.2808988764045
51115,21115,max,6792.2808988764045
51116,21116,max,6792.2808988764045
51117,21117,max,6792.2808988764045
51118,21118,max,6792.2808988764045
51119,21119,max,6792.2808988764045
51120,21120,max,6792.2808988764045
51121,21121,max,6792.2808988764045
51122,21122,max,6792.2808988764045
51123,21123,max,6792.2808988764045
51124,21124,max,6792.2808988764045
51125,21125,max,6792.2808988764045
51126,21126,max,6792.2808988764045
51127,21127,max,6792.2808988764045
51128,21128,max,6792.2808988764045
51129,21129,max,6792.2808988764045
51130,21130,max,6792.2808988764045
51131,21131,max,6792.2808988764045
51132,21132,max,6792.2808988764045
51133,21133,max,6792.2808988764045
51134,21134,max,6792.2808988764045
51135,21135,max,6792.2808988764045
51136,21136,max,6792.2808988764045
51137,21137,max,6792.2808988764045
51138,21138,max,6792.2808988764045
51139,21139,max,6792.2808988764045
51140,21140,max,6792.2808988764045
51141,21141,max,6792.2808988764045
51142,21142,max,6792.2808988764045
51143,21143,max,6792.2808988764045
51144,21144,max,6792.2808988764045
51145,21145,max,6792.2808988764045
51146,21146,max,6792.2808988764045
51147,21147,max,6792.2808988764045
51148,21148,max,6792.2808988764045
51149,21149,max,6792.2808988764045
51150,21150,max,6792.2808988764045
51151,21151,max,6792.2808988764045
51152,21152,max,6792.2808988764045
51153,21153,max,6792.2808988764045
51154,21154,max,6792.2808988764045
51155,21155,max,6792.2808988764045
51156,21156,max,6792.2808988764045
51157,21157,max,6792.2808988764045
51158,21158,max,6792.2808988764045
51159,21159,max,6792.2808988764045
51160,21160,max,6792.2808988764045
51161,21161,max,6792.2808988764045
51162,21162,max,6792.2808988764045
51163,21163,max,6792.2808988764045
51164,21164,max,6792.2808988764045
51165,21165,max,6792.2808988764045
51166,21166,max,6792.2808988764045
51167,21167,max,6792.2808988764045
51168,21168,max,6792.2808988764045
51169,21169,max,6792.2808988764045
51170,21170,max,6792.2808988764045
51171,21171,max,6792.2808988764045
51172,21172,max,6792.2808988764045
51173,21173,max,6792.2808988764045
51174,21174,max,6792.2808988764045
51175,21175,max,6792.2808988764045
51176,21176,max,6792.2808988764045
51177,21177,max,6792.2808988764045
51178,21178,max,6792.2808988764045
51179,21179,max,6792.2808988764045
51180,21180,max,6792.2808988764045
51181,21181,max,6792.2808988764045
51182,21182,max,6792.2808988764045
51183,21183,max,6792.2808988764045
51184,21184,max,6792.2808988764045
51185,21185,max,6792.2808988764045
51186,21186,max,6792.2808988764045
51187,21187,max,6792.2808988764045
51188,21188,max,6792.2808988764045
51189,21189,max,6792.2808988764045
51190,21190,max,6792.2808988764045
51191,21191,max,6792.2808988764045
51192,21192,max,6792.2808988764045
51193,21193,max,6792.2808988764045
51194,21194,max,6792.2808988764045
51195,21195,max,6792.2808988764045
51196,21196,max,6792.2808988764045
51197,21197,max,6792.2808988764045
51198,21198,max,6792.2808988764045
51199,21199,max,6792.2808988764045
51200,21200,max,6792.2808988764045
51201,21201,max,6792.2808988764045
51202,21202,max,6792.2808988764045
51203,21203,max,6792.2808988764045
51204,21204,max,6792.2808988764045
51205,21205,max,6792.2808988764045
51206,21206,max,6792.2808988764045
51207,21207,max,6792.2808988764045
51208,21208,max,6792.2808988764045
51209,21209,max,6792.2808988764045
51210,21210,max,6792.2808988764045
51211,21211,max,6792.2808988764045
51212,21212,max,6792.2808988764045
51213,21213,max,6792.2808988764045
51214,21214,max,6792.2808988764045
51215,21215,max,6792.2808988764045
51216,21216,max,6792.2808988764045
51217,21217,max,6792.2808988764045
51218,21218,max,6792.2808988764045
51219,21219,max,6792.2808988764045
51220,21220,max,6792.2808988764045
51221,21221,max,6792.2808988764045
51222,21222,max,6792.2808988764045
51223,21223,max,6792.2808988764045
51224,21224,max,6792.2808988764045
51225,21225,max,6792.2808988764045
51226,21226,max,6792.2808988764045
51227,21227,max,6792.2808988764045
51228,21228,max,6792.2808988764045
51229,21229,max,6792.2808988764045
51230,21230,max,6792.2808988764045
51231,21231,max,6792.2808988764045
51232,21232,max,6792.2808988764045
51233,21233,max,6792.2808988764045
51234,21234,max,6792.2808988764045
51235,21235,max,6792.2808988764045
51236,21236,max,6792.2808988764045
51237,21237,max,6792.2808988764045
51238,21238,max,6792.2808988764045
51239,21239,max,6792.2808988764045
51240,21240,max,6792.2808988764045
51241,21241,max,6792.2808988764045
51242,21242,max,6792.2808988764045
