,Iteraties (0 indexed),Statistiek,Score (n_runs=20)
57011,27011,max,6790.640449438202
57012,27012,max,6790.640449438202
57013,27013,max,6790.640449438202
57014,27014,max,6790.640449438202
57015,27015,max,6790.640449438202
57016,27016,max,6790.640449438202
57017,27017,max,6790.640449438202
57018,27018,max,6790.640449438202
57019,27019,max,6790.640449438202
57020,27020,max,6790.640449438202
57021,27021,max,6790.640449438202
57022,27022,max,6790.640449438202
57023,27023,max,6790.640449438202
57024,27024,max,6790.640449438202
57025,27025,max,6790.640449438202
57026,27026,max,6790.640449438202
57027,27027,max,6790.640449438202
57028,27028,max,6790.640449438202
57029,27029,max,6790.640449438202
57030,27030,max,6790.640449438202
57031,27031,max,6790.640449438202
57032,27032,max,6790.640449438202
57033,27033,max,6790.640449438202
57034,27034,max,6790.640449438202
57035,27035,max,6790.640449438202
57036,27036,max,6790.640449438202
57037,27037,max,6790.640449438202
57038,27038,max,6790.640449438202
57039,27039,max,6790.640449438202
57040,27040,max,6790.640449438202
57041,27041,max,6790.640449438202
57042,27042,max,6790.640449438202
57043,27043,max,6790.640449438202
57044,27044,max,6790.640449438202
57045,27045,max,6790.640449438202
57046,27046,max,6790.640449438202
57047,27047,max,6790.640449438202
57048,27048,max,6790.640449438202
57049,27049,max,6790.640449438202
57050,27050,max,6790.640449438202
57051,27051,max,6790.640449438202
57052,27052,max,6790.640449438202
57053,27053,max,6790.640449438202
57054,27054,max,6790.640449438202
57055,27055,max,6790.640449438202
57056,27056,max,6790.640449438202
57057,27057,max,6790.640449438202
57058,27058,max,6790.640449438202
57059,27059,max,6790.640449438202
57060,27060,max,6790.640449438202
57061,27061,max,6790.640449438202
57062,27062,max,6790.640449438202
57063,27063,max,6790.640449438202
57064,27064,max,6790.640449438202
57065,27065,max,6790.640449438202
57066,27066,max,6790.640449438202
57067,27067,max,6790.640449438202
57068,27068,max,6790.640449438202
57069,27069,max,6790.640449438202
57070,27070,max,6790.640449438202
57071,27071,max,6790.640449438202
57072,27072,max,6790.640449438202
57073,27073,max,6790.640449438202
57074,27074,max,6790.640449438202
57075,27075,max,6790.640449438202
57076,27076,max,6790.640449438202
57077,27077,max,6790.640449438202
57078,27078,max,6790.640449438202
57079,27079,max,6790.640449438202
57080,27080,max,6790.640449438202
57081,27081,max,6790.640449438202
57082,27082,max,6790.640449438202
57083,27083,max,6790.640449438202
57084,27084,max,6790.640449438202
57085,27085,max,6790.640449438202
57086,27086,max,6790.640449438202
57087,27087,max,6790.640449438202
57088,27088,max,6790.640449438202
57089,27089,max,6790.640449438202
57090,27090,max,6790.640449438202
57091,27091,max,6790.640449438202
57092,27092,max,6790.640449438202
57093,27093,max,6790.640449438202
57094,27094,max,6790.640449438202
57095,27095,max,6790.640449438202
57096,27096,max,6790.640449438202
57097,27097,max,6790.640449438202
57098,27098,max,6790.640449438202
57099,27099,max,6790.640449438202
57100,27100,max,6790.640449438202
57101,27101,max,6790.640449438202
57102,27102,max,6790.640449438202
57103,27103,max,6790.640449438202
57104,27104,max,6790.640449438202
57105,27105,max,6790.640449438202
57106,27106,max,6790.640449438202
57107,27107,max,6790.640449438202
57108,27108,max,6790.640449438202
57109,27109,max,6790.640449438202
57110,27110,max,6790.640449438202
57111,27111,max,6790.640449438202
57112,27112,max,6790.640449438202
57113,27113,max,6790.640449438202
57114,27114,max,6790.640449438202
57115,27115,max,6790.640449438202
57116,27116,max,6790.640449438202
57117,27117,max,6790.640449438202
57118,27118,max,6790.640449438202
57119,27119,max,6790.640449438202
57120,27120,max,6790.640449438202
57121,27121,max,6790.640449438202
57122,27122,max,6790.640449438202
57123,27123,max,6790.640449438202
57124,27124,max,6790.640449438202
57125,27125,max,6790.640449438202
57126,27126,max,6790.640449438202
57127,27127,max,6790.640449438202
57128,27128,max,6790.640449438202
57129,27129,max,6790.640449438202
57130,27130,max,6790.640449438202
57131,27131,max,6790.640449438202
57132,27132,max,6790.640449438202
57133,27133,max,6790.640449438202
57134,27134,max,6790.640449438202
57135,27135,max,6790.640449438202
57136,27136,max,6790.640449438202
57137,27137,max,6790.640449438202
57138,27138,max,6790.640449438202
57139,27139,max,6790.640449438202
57140,27140,max,6790.640449438202
57141,27141,max,6790.640449438202
57142,27142,max,6790.640449438202
57143,27143,max,6790.640449438202
57144,27144,max,6790.640449438202
57145,27145,max,6790.640449438202
57146,27146,max,6790.640449438202
57147,27147,max,6790.640449438202
57148,27148,max,6790.640449438202
57149,27149,max,6790.640449438202
57150,27150,max,6790.640449438202
57151,27151,max,6790.640449438202
57152,27152,max,6790.640449438202
57153,27153,max,6790.640449438202
57154,27154,max,6790.640449438202
57155,27155,max,6790.640449438202
57156,27156,max,6790.640449438202
57157,27157,max,6790.640449438202
57158,27158,max,6790.640449438202
57159,27159,max,6790.640449438202
57160,27160,max,6790.640449438202
57161,27161,max,6790.640449438202
57162,27162,max,6790.640449438202
57163,27163,max,6790.640449438202
57164,27164,max,6790.640449438202
57165,27165,max,6790.640449438202
57166,27166,max,6790.640449438202
57167,27167,max,6790.640449438202
57168,27168,max,6790.640449438202
57169,27169,max,6790.640449438202
57170,27170,max,6790.640449438202
57171,27171,max,6790.640449438202
57172,27172,max,6790.640449438202
57173,27173,max,6790.640449438202
57174,27174,max,6790.640449438202
57175,27175,max,6790.640449438202
57176,27176,max,6790.640449438202
57177,27177,max,6790.640449438202
57178,27178,max,6790.640449438202
57179,27179,max,6790.640449438202
57180,27180,max,6790.640449438202
57181,27181,max,6790.640449438202
57182,27182,max,6790.640449438202
57183,27183,max,6790.640449438202
57184,27184,max,6790.640449438202
57185,27185,max,6790.640449438202
57186,27186,max,6790.640449438202
57187,27187,max,6790.640449438202
57188,27188,max,6790.640449438202
57189,27189,max,6790.640449438202
57190,27190,max,6790.640449438202
57191,27191,max,6790.640449438202
57192,27192,max,6790.640449438202
57193,27193,max,6790.640449438202
57194,27194,max,6790.640449438202
57195,27195,max,6790.640449438202
57196,27196,max,6790.640449438202
57197,27197,max,6790.640449438202
57198,27198,max,6790.640449438202
57199,27199,max,6790.640449438202
57200,27200,max,6790.640449438202
57201,27201,max,6790.640449438202
57202,27202,max,6790.640449438202
57203,27203,max,6790.640449438202
57204,27204,max,6790.640449438202
57205,27205,max,6790.640449438202
57206,27206,max,6790.640449438202
57207,27207,max,6790.640449438202
57208,27208,max,6790.640449438202
57209,27209,max,6790.640449438202
57210,27210,max,6790.640449438202
57211,27211,max,6790.640449438202
57212,27212,max,6790.640449438202
57213,27213,max,6790.640449438202
57214,27214,max,6790.640449438202
57215,27215,max,6790.640449438202
57216,27216,max,6790.640449438202
57217,27217,max,6790.640449438202
57218,27218,max,6790.640449438202
57219,27219,max,6790.640449438202
57220,27220,max,6790.640449438202
57221,27221,max,6790.640449438202
57222,27222,max,6790.640449438202
57223,27223,max,6790.640449438202
57224,27224,max,6790.640449438202
57225,27225,max,6790.640449438202
57226,27226,max,6790.640449438202
57227,27227,max,6790.640449438202
57228,27228,max,6790.640449438202
57229,27229,max,6790.640449438202
57230,27230,max,6790.640449438202
57231,27231,max,6790.640449438202
57232,27232,max,6790.640449438202
57233,27233,max,6790.640449438202
57234,27234,max,6790.640449438202
57235,27235,max,6790.640449438202
57236,27236,max,6790.640449438202
57237,27237,max,6790.640449438202
57238,27238,max,6790.640449438202
57239,27239,max,6790.640449438202
57240,27240,max,6790.640449438202
57241,27241,max,6790.640449438202
57242,27242,max,6790.640449438202
57243,27243,max,6790.640449438202
57244,27244,max,6790.640449438202
57245,27245,max,6790.640449438202
57246,27246,max,6790.640449438202
57247,27247,max,6790.640449438202
57248,27248,max,6790.640449438202
57249,27249,max,6790.640449438202
57250,27250,max,6790.640449438202
57251,27251,max,6790.640449438202
57252,27252,max,6790.640449438202
57253,27253,max,6790.640449438202
57254,27254,max,6790.640449438202
57255,27255,max,6790.640449438202
57256,27256,max,6790.640449438202
57257,27257,max,6790.640449438202
57258,27258,max,6790.640449438202
57259,27259,max,6790.640449438202
57260,27260,max,6790.640449438202
57261,27261,max,6790.640449438202
57262,27262,max,6790.640449438202
57263,27263,max,6790.640449438202
57264,27264,max,6790.640449438202
57265,27265,max,6790.640449438202
57266,27266,max,6790.640449438202
57267,27267,max,6790.640449438202
57268,27268,max,6790.640449438202
57269,27269,max,6790.640449438202
57270,27270,max,6790.640449438202
57271,27271,max,6790.640449438202
57272,27272,max,6790.640449438202
57273,27273,max,6790.640449438202
57274,27274,max,6790.640449438202
57275,27275,max,6790.640449438202
57276,27276,max,6790.640449438202
57277,27277,max,6790.640449438202
57278,27278,max,6790.640449438202
57279,27279,max,6790.640449438202
57280,27280,max,6790.640449438202
57281,27281,max,6790.640449438202
57282,27282,max,6790.640449438202
57283,27283,max,6790.640449438202
57284,27284,max,6790.640449438202
57285,27285,max,6790.640449438202
57286,27286,max,6790.640449438202
57287,27287,max,6790.640449438202
57288,27288,max,6790.640449438202
57289,27289,max,6790.640449438202
57290,27290,max,6790.640449438202
57291,27291,max,6790.640449438202
57292,27292,max,6790.640449438202
57293,27293,max,6790.640449438202
57294,27294,max,6790.640449438202
57295,27295,max,6790.640449438202
57296,27296,max,6790.640449438202
57297,27297,max,6790.640449438202
57298,27298,max,6790.640449438202
57299,27299,max,6790.640449438202
57300,27300,max,6790.640449438202
57301,27301,max,6790.640449438202
57302,27302,max,6790.640449438202
57303,27303,max,6790.640449438202
57304,27304,max,6790.640449438202
57305,27305,max,6790.640449438202
57306,27306,max,6790.640449438202
57307,27307,max,6790.640449438202
57308,27308,max,6790.640449438202
57309,27309,max,6790.640449438202
57310,27310,max,6790.640449438202
57311,27311,max,6790.640449438202
57312,27312,max,6790.640449438202
57313,27313,max,6790.640449438202
57314,27314,max,6790.640449438202
57315,27315,max,6790.640449438202
57316,27316,max,6790.640449438202
57317,27317,max,6790.640449438202
57318,27318,max,6790.640449438202
57319,27319,max,6790.640449438202
57320,27320,max,6790.640449438202
57321,27321,max,6790.640449438202
57322,27322,max,6790.640449438202
57323,27323,max,6790.640449438202
57324,27324,max,6790.640449438202
57325,27325,max,6790.640449438202
57326,27326,max,6790.640449438202
57327,27327,max,6790.640449438202
57328,27328,max,6790.640449438202
57329,27329,max,6790.640449438202
57330,27330,max,6790.640449438202
57331,27331,max,6790.640449438202
57332,27332,max,6790.640449438202
57333,27333,max,6790.640449438202
57334,27334,max,6790.640449438202
57335,27335,max,6790.640449438202
57336,27336,max,6790.640449438202
57337,27337,max,6790.640449438202
57338,27338,max,6790.640449438202
57339,27339,max,6790.640449438202
57340,27340,max,6790.640449438202
57341,27341,max,6790.640449438202
57342,27342,max,6790.640449438202
57343,27343,max,6790.640449438202
57344,27344,max,6790.640449438202
57345,27345,max,6790.640449438202
57346,27346,max,6790.640449438202
57347,27347,max,6790.640449438202
57348,27348,max,6790.640449438202
57349,27349,max,6790.640449438202
57350,27350,max,6790.640449438202
57351,27351,max,6790.640449438202
57352,27352,max,6790.640449438202
57353,27353,max,6790.640449438202
57354,27354,max,6790.640449438202
57355,27355,max,6790.640449438202
57356,27356,max,6790.640449438202
57357,27357,max,6790.640449438202
57358,27358,max,6790.640449438202
57359,27359,max,6790.640449438202
57360,27360,max,6790.640449438202
57361,27361,max,6790.640449438202
57362,27362,max,6790.640449438202
57363,27363,max,6790.640449438202
57364,27364,max,6790.640449438202
57365,27365,max,6790.640449438202
57366,27366,max,6790.640449438202
57367,27367,max,6790.640449438202
57368,27368,max,6790.640449438202
57369,27369,max,6790.640449438202
57370,27370,max,6790.640449438202
57371,27371,max,6790.640449438202
57372,27372,max,6790.640449438202
57373,27373,max,6790.640449438202
57374,27374,max,6790.640449438202
57375,27375,max,6790.640449438202
57376,27376,max,6790.640449438202
57377,27377,max,6790.640449438202
57378,27378,max,6790.640449438202
57379,27379,max,6790.640449438202
57380,27380,max,6790.640449438202
57381,27381,max,6790.640449438202
57382,27382,max,6790.640449438202
57383,27383,max,6790.640449438202
57384,27384,max,6790.640449438202
57385,27385,max,6790.640449438202
57386,27386,max,6790.640449438202
57387,27387,max,6790.640449438202
57388,27388,max,6790.640449438202
57389,27389,max,6790.640449438202
57390,27390,max,6790.640449438202
57391,27391,max,6790.640449438202
57392,27392,max,6790.640449438202
57393,27393,max,6790.640449438202
57394,27394,max,6790.640449438202
57395,27395,max,6790.640449438202
57396,27396,max,6790.640449438202
57397,27397,max,6790.640449438202
57398,27398,max,6790.640449438202
57399,27399,max,6790.640449438202
57400,27400,max,6790.640449438202
57401,27401,max,6790.640449438202
57402,27402,max,6790.640449438202
57403,27403,max,6790.640449438202
57404,27404,max,6790.640449438202
57405,27405,max,6790.640449438202
57406,27406,max,6790.640449438202
57407,27407,max,6790.640449438202
57408,27408,max,6790.640449438202
57409,27409,max,6790.640449438202
57410,27410,max,6790.640449438202
57411,27411,max,6790.640449438202
57412,27412,max,6790.640449438202
57413,27413,max,6790.640449438202
57414,27414,max,6790.640449438202
57415,27415,max,6790.640449438202
57416,27416,max,6790.640449438202
57417,27417,max,6790.640449438202
57418,27418,max,6790.640449438202
57419,27419,max,6790.640449438202
57420,27420,max,6790.640449438202
57421,27421,max,6790.640449438202
57422,27422,max,6790.640449438202
57423,27423,max,6790.640449438202
57424,27424,max,6790.640449438202
57425,27425,max,6790.640449438202
57426,27426,max,6790.640449438202
57427,27427,max,6790.640449438202
57428,27428,max,6790.640449438202
57429,27429,max,6790.640449438202
57430,27430,max,6790.640449438202
57431,27431,max,6790.640449438202
57432,27432,max,6790.640449438202
57433,27433,max,6790.640449438202
57434,27434,max,6790.640449438202
57435,27435,max,6790.640449438202
57436,27436,max,6790.640449438202
57437,27437,max,6790.640449438202
57438,27438,max,6790.640449438202
57439,27439,max,6790.640449438202
57440,27440,max,6790.640449438202
57441,27441,max,6790.640449438202
57442,27442,max,6790.640449438202
57443,27443,max,6790.640449438202
57444,27444,max,6790.640449438202
57445,27445,max,6790.640449438202
57446,27446,max,6790.640449438202
57447,27447,max,6790.640449438202
57448,27448,max,6790.640449438202
57449,27449,max,6790.640449438202
57450,27450,max,6790.640449438202
57451,27451,max,6790.640449438202
57452,27452,max,6790.640449438202
57453,27453,max,6790.640449438202
57454,27454,max,6790.640449438202
57455,27455,max,6790.640449438202
57456,27456,max,6790.640449438202
57457,27457,max,6790.640449438202
57458,27458,max,6790.640449438202
57459,27459,max,6790.640449438202
57460,27460,max,6790.640449438202
57461,27461,max,6790.640449438202
57462,27462,max,6790.640449438202
57463,27463,max,6790.640449438202
57464,27464,max,6790.640449438202
57465,27465,max,6790.640449438202
57466,27466,max,6790.640449438202
57467,27467,max,6858.640449438202
57468,27468,max,6858.640449438202
57469,27469,max,6858.640449438202
57470,27470,max,6858.640449438202
57471,27471,max,6858.640449438202
57472,27472,max,6858.640449438202
57473,27473,max,6858.640449438202
57474,27474,max,6858.640449438202
57475,27475,max,6858.640449438202
57476,27476,max,6858.640449438202
57477,27477,max,6858.640449438202
57478,27478,max,6858.640449438202
57479,27479,max,6858.640449438202
57480,27480,max,6858.640449438202
57481,27481,max,6858.640449438202
57482,27482,max,6858.640449438202
57483,27483,max,6858.640449438202
57484,27484,max,6858.640449438202
57485,27485,max,6858.640449438202
57486,27486,max,6858.640449438202
57487,27487,max,6858.640449438202
57488,27488,max,6858.640449438202
57489,27489,max,6858.640449438202
57490,27490,max,6858.640449438202
57491,27491,max,6858.640449438202
57492,27492,max,6858.640449438202
57493,27493,max,6858.640449438202
57494,27494,max,6858.640449438202
57495,27495,max,6858.640449438202
57496,27496,max,6858.640449438202
57497,27497,max,6858.640449438202
57498,27498,max,6858.640449438202
57499,27499,max,6858.640449438202
57500,27500,max,6858.640449438202
57501,27501,max,6858.640449438202
57502,27502,max,6858.640449438202
57503,27503,max,6858.640449438202
57504,27504,max,6858.640449438202
57505,27505,max,6858.640449438202
57506,27506,max,6858.640449438202
57507,27507,max,6858.640449438202
57508,27508,max,6858.640449438202
57509,27509,max,6858.640449438202
57510,27510,max,6858.640449438202
57511,27511,max,6858.640449438202
57512,27512,max,6858.640449438202
57513,27513,max,6858.640449438202
57514,27514,max,6858.640449438202
57515,27515,max,6858.640449438202
57516,27516,max,6858.640449438202
57517,27517,max,6858.640449438202
57518,27518,max,6858.640449438202
57519,27519,max,6858.640449438202
57520,27520,max,6858.640449438202
57521,27521,max,6858.640449438202
57522,27522,max,6858.640449438202
57523,27523,max,6858.640449438202
57524,27524,max,6858.640449438202
57525,27525,max,6858.640449438202
57526,27526,max,6858.640449438202
57527,27527,max,6858.640449438202
57528,27528,max,6858.640449438202
57529,27529,max,6858.640449438202
57530,27530,max,6858.640449438202
57531,27531,max,6858.640449438202
57532,27532,max,6858.640449438202
57533,27533,max,6858.640449438202
57534,27534,max,6858.640449438202
57535,27535,max,6858.640449438202
57536,27536,max,6858.640449438202
57537,27537,max,6858.640449438202
57538,27538,max,6858.640449438202
57539,27539,max,6858.640449438202
57540,27540,max,6858.640449438202
57541,27541,max,6858.640449438202
57542,27542,max,6858.640449438202
57543,27543,max,6858.640449438202
57544,27544,max,6858.640449438202
57545,27545,max,6858.640449438202
57546,27546,max,6858.640449438202
57547,27547,max,6858.640449438202
57548,27548,max,6858.640449438202
57549,27549,max,6858.640449438202
57550,27550,max,6858.640449438202
57551,27551,max,6858.640449438202
57552,27552,max,6858.640449438202
57553,27553,max,6858.640449438202
57554,27554,max,6858.640449438202
57555,27555,max,6858.640449438202
57556,27556,max,6858.640449438202
57557,27557,max,6858.640449438202
57558,27558,max,6858.640449438202
57559,27559,max,6858.640449438202
57560,27560,max,6858.640449438202
57561,27561,max,6858.640449438202
57562,27562,max,6858.640449438202
57563,27563,max,6858.640449438202
57564,27564,max,6858.640449438202
57565,27565,max,6858.640449438202
57566,27566,max,6858.640449438202
57567,27567,max,6858.640449438202
57568,27568,max,6858.640449438202
57569,27569,max,6858.640449438202
57570,27570,max,6858.640449438202
57571,27571,max,6858.640449438202
57572,27572,max,6858.640449438202
57573,27573,max,6858.640449438202
57574,27574,max,6858.640449438202
57575,27575,max,6858.640449438202
57576,27576,max,6858.640449438202
57577,27577,max,6858.640449438202
57578,27578,max,6858.640449438202
57579,27579,max,6858.640449438202
57580,27580,max,6858.640449438202
57581,27581,max,6858.640449438202
57582,27582,max,6858.640449438202
57583,27583,max,6858.640449438202
57584,27584,max,6858.640449438202
57585,27585,max,6858.640449438202
57586,27586,max,6858.640449438202
57587,27587,max,6858.640449438202
57588,27588,max,6858.640449438202
57589,27589,max,6858.640449438202
57590,27590,max,6858.640449438202
57591,27591,max,6858.640449438202
57592,27592,max,6858.640449438202
57593,27593,max,6858.640449438202
57594,27594,max,6858.640449438202
57595,27595,max,6858.640449438202
57596,27596,max,6858.640449438202
57597,27597,max,6858.640449438202
57598,27598,max,6858.640449438202
57599,27599,max,6858.640449438202
57600,27600,max,6858.640449438202
57601,27601,max,6858.640449438202
57602,27602,max,6858.640449438202
57603,27603,max,6858.640449438202
57604,27604,max,6858.640449438202
57605,27605,max,6858.640449438202
57606,27606,max,6858.640449438202
57607,27607,max,6858.640449438202
57608,27608,max,6858.640449438202
57609,27609,max,6858.640449438202
57610,27610,max,6858.640449438202
57611,27611,max,6858.640449438202
57612,27612,max,6858.640449438202
57613,27613,max,6858.640449438202
57614,27614,max,6858.640449438202
57615,27615,max,6858.640449438202
57616,27616,max,6858.640449438202
57617,27617,max,6858.640449438202
57618,27618,max,6858.640449438202
57619,27619,max,6858.640449438202
57620,27620,max,6858.640449438202
57621,27621,max,6858.640449438202
57622,27622,max,6858.640449438202
57623,27623,max,6858.640449438202
57624,27624,max,6858.640449438202
57625,27625,max,6858.640449438202
57626,27626,max,6858.640449438202
57627,27627,max,6858.640449438202
57628,27628,max,6858.640449438202
57629,27629,max,6858.640449438202
57630,27630,max,6858.640449438202
57631,27631,max,6858.640449438202
57632,27632,max,6858.640449438202
57633,27633,max,6858.640449438202
57634,27634,max,6858.640449438202
57635,27635,max,6858.640449438202
57636,27636,max,6858.640449438202
57637,27637,max,6858.640449438202
57638,27638,max,6858.640449438202
57639,27639,max,6858.640449438202
57640,27640,max,6858.640449438202
57641,27641,max,6858.640449438202
57642,27642,max,6858.640449438202
57643,27643,max,6858.640449438202
57644,27644,max,6858.640449438202
57645,27645,max,6858.640449438202
57646,27646,max,6858.640449438202
57647,27647,max,6858.640449438202
57648,27648,max,6858.640449438202
57649,27649,max,6858.640449438202
57650,27650,max,6858.640449438202
57651,27651,max,6858.640449438202
57652,27652,max,6858.640449438202
57653,27653,max,6858.640449438202
57654,27654,max,6858.640449438202
57655,27655,max,6858.640449438202
57656,27656,max,6858.640449438202
57657,27657,max,6858.640449438202
57658,27658,max,6858.640449438202
57659,27659,max,6858.640449438202
57660,27660,max,6858.640449438202
57661,27661,max,6858.640449438202
57662,27662,max,6858.640449438202
57663,27663,max,6858.640449438202
57664,27664,max,6858.640449438202
57665,27665,max,6858.640449438202
57666,27666,max,6858.640449438202
57667,27667,max,6858.640449438202
57668,27668,max,6858.640449438202
57669,27669,max,6858.640449438202
57670,27670,max,6858.640449438202
57671,27671,max,6858.640449438202
57672,27672,max,6858.640449438202
57673,27673,max,6858.640449438202
57674,27674,max,6858.640449438202
57675,27675,max,6858.640449438202
57676,27676,max,6858.640449438202
57677,27677,max,6858.640449438202
57678,27678,max,6858.640449438202
57679,27679,max,6858.640449438202
57680,27680,max,6858.640449438202
57681,27681,max,6858.640449438202
57682,27682,max,6858.640449438202
57683,27683,max,6858.640449438202
57684,27684,max,6858.640449438202
57685,27685,max,6858.640449438202
57686,27686,max,6858.640449438202
57687,27687,max,6858.640449438202
57688,27688,max,6858.640449438202
57689,27689,max,6858.640449438202
57690,27690,max,6858.640449438202
57691,27691,max,6858.640449438202
57692,27692,max,6858.640449438202
57693,27693,max,6858.640449438202
57694,27694,max,6858.640449438202
57695,27695,max,6858.640449438202
57696,27696,max,6858.640449438202
57697,27697,max,6858.640449438202
57698,27698,max,6858.640449438202
57699,27699,max,6858.640449438202
57700,27700,max,6858.640449438202
57701,27701,max,6858.640449438202
57702,27702,max,6858.640449438202
57703,27703,max,6858.640449438202
57704,27704,max,6858.640449438202
57705,27705,max,6858.640449438202
57706,27706,max,6858.640449438202
57707,27707,max,6858.640449438202
57708,27708,max,6858.640449438202
57709,27709,max,6858.640449438202
57710,27710,max,6858.640449438202
57711,27711,max,6858.640449438202
57712,27712,max,6858.640449438202
57713,27713,max,6858.640449438202
57714,27714,max,6858.640449438202
57715,27715,max,6858.640449438202
57716,27716,max,6858.640449438202
57717,27717,max,6858.640449438202
57718,27718,max,6858.640449438202
57719,27719,max,6858.640449438202
57720,27720,max,6858.640449438202
57721,27721,max,6858.640449438202
57722,27722,max,6858.640449438202
57723,27723,max,6858.640449438202
57724,27724,max,6858.640449438202
57725,27725,max,6858.640449438202
57726,27726,max,6858.640449438202
57727,27727,max,6858.640449438202
57728,27728,max,6858.640449438202
57729,27729,max,6858.640449438202
57730,27730,max,6858.640449438202
57731,27731,max,6858.640449438202
57732,27732,max,6858.640449438202
57733,27733,max,6858.640449438202
57734,27734,max,6858.640449438202
57735,27735,max,6858.640449438202
57736,27736,max,6858.640449438202
57737,27737,max,6858.640449438202
57738,27738,max,6858.640449438202
57739,27739,max,6858.640449438202
57740,27740,max,6858.640449438202
57741,27741,max,6858.640449438202
57742,27742,max,6858.640449438202
57743,27743,max,6858.640449438202
57744,27744,max,6858.640449438202
57745,27745,max,6858.640449438202
57746,27746,max,6858.640449438202
57747,27747,max,6858.640449438202
57748,27748,max,6858.640449438202
57749,27749,max,6858.640449438202
57750,27750,max,6858.640449438202
57751,27751,max,6858.640449438202
57752,27752,max,6858.640449438202
57753,27753,max,6858.640449438202
57754,27754,max,6858.640449438202
57755,27755,max,6858.640449438202
57756,27756,max,6858.640449438202
57757,27757,max,6858.640449438202
57758,27758,max,6858.640449438202
57759,27759,max,6858.640449438202
57760,27760,max,6858.640449438202
57761,27761,max,6858.640449438202
57762,27762,max,6858.640449438202
57763,27763,max,6858.640449438202
57764,27764,max,6858.640449438202
57765,27765,max,6858.640449438202
57766,27766,max,6858.640449438202
57767,27767,max,6858.640449438202
57768,27768,max,6858.640449438202
57769,27769,max,6858.640449438202
57770,27770,max,6858.640449438202
57771,27771,max,6858.640449438202
57772,27772,max,6858.640449438202
57773,27773,max,6858.640449438202
57774,27774,max,6858.640449438202
57775,27775,max,6858.640449438202
57776,27776,max,6858.640449438202
57777,27777,max,6858.640449438202
57778,27778,max,6858.640449438202
57779,27779,max,6858.640449438202
57780,27780,max,6858.640449438202
57781,27781,max,6858.640449438202
57782,27782,max,6858.640449438202
57783,27783,max,6858.640449438202
57784,27784,max,6858.640449438202
57785,27785,max,6858.640449438202
57786,27786,max,6858.640449438202
57787,27787,max,6858.640449438202
57788,27788,max,6858.640449438202
57789,27789,max,6858.640449438202
57790,27790,max,6858.640449438202
57791,27791,max,6858.640449438202
57792,27792,max,6858.640449438202
57793,27793,max,6858.640449438202
57794,27794,max,6858.640449438202
57795,27795,max,6858.640449438202
57796,27796,max,6858.640449438202
57797,27797,max,6858.640449438202
57798,27798,max,6858.640449438202
57799,27799,max,6858.640449438202
57800,27800,max,6858.640449438202
57801,27801,max,6858.640449438202
57802,27802,max,6858.640449438202
57803,27803,max,6858.640449438202
57804,27804,max,6858.640449438202
57805,27805,max,6858.640449438202
57806,27806,max,6858.640449438202
57807,27807,max,6858.640449438202
57808,27808,max,6858.640449438202
57809,27809,max,6858.640449438202
57810,27810,max,6858.640449438202
57811,27811,max,6858.640449438202
57812,27812,max,6858.640449438202
57813,27813,max,6858.640449438202
57814,27814,max,6858.640449438202
57815,27815,max,6858.640449438202
57816,27816,max,6858.640449438202
57817,27817,max,6858.640449438202
57818,27818,max,6858.640449438202
57819,27819,max,6858.640449438202
57820,27820,max,6858.640449438202
57821,27821,max,6858.640449438202
57822,27822,max,6858.640449438202
57823,27823,max,6858.640449438202
57824,27824,max,6858.640449438202
57825,27825,max,6858.640449438202
57826,27826,max,6858.640449438202
57827,27827,max,6858.640449438202
57828,27828,max,6858.640449438202
57829,27829,max,6858.640449438202
57830,27830,max,6858.640449438202
57831,27831,max,6858.640449438202
57832,27832,max,6858.640449438202
57833,27833,max,6858.640449438202
57834,27834,max,6858.640449438202
57835,27835,max,6858.640449438202
57836,27836,max,6858.640449438202
57837,27837,max,6858.640449438202
57838,27838,max,6858.640449438202
57839,27839,max,6858.640449438202
57840,27840,max,6858.640449438202
57841,27841,max,6858.640449438202
57842,27842,max,6858.640449438202
57843,27843,max,6858.640449438202
57844,27844,max,6858.640449438202
57845,27845,max,6858.640449438202
57846,27846,max,6858.640449438202
57847,27847,max,6858.640449438202
57848,27848,max,6858.640449438202
57849,27849,max,6858.640449438202
57850,27850,max,6858.640449438202
57851,27851,max,6858.640449438202
57852,27852,max,6858.640449438202
57853,27853,max,6858.640449438202
57854,27854,max,6858.640449438202
57855,27855,max,6858.640449438202
57856,27856,max,6858.640449438202
57857,27857,max,6858.640449438202
57858,27858,max,6858.640449438202
57859,27859,max,6858.640449438202
57860,27860,max,6858.640449438202
57861,27861,max,6858.640449438202
57862,27862,max,6858.640449438202
57863,27863,max,6858.640449438202
57864,27864,max,6858.640449438202
57865,27865,max,6858.640449438202
57866,27866,max,6858.640449438202
57867,27867,max,6858.640449438202
57868,27868,max,6858.640449438202
57869,27869,max,6858.640449438202
57870,27870,max,6858.640449438202
57871,27871,max,6858.640449438202
57872,27872,max,6858.640449438202
57873,27873,max,6858.640449438202
57874,27874,max,6858.640449438202
57875,27875,max,6858.640449438202
57876,27876,max,6858.640449438202
57877,27877,max,6858.640449438202
57878,27878,max,6858.640449438202
57879,27879,max,6858.640449438202
57880,27880,max,6858.640449438202
57881,27881,max,6858.640449438202
57882,27882,max,6858.640449438202
57883,27883,max,6858.640449438202
